creator_id,creator_name,brand_name,creator_niche,product_category,campaign_date,followers,avg_views,engagement_rate,product_price,discount_rate,campaign_duration_days,planned_posts,planned_live_sessions,products_promoted,historical_conversion_rate,brand_fit_score,creator_cost,gross_margin_rate,orders,gmv,revenue,source_file
thunguyenz0,thunguyenz0,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2947.0,570.8235294117648,0.04,501270.0,0.0,30.0,3.0,31.0,2.0,0.02,70.0,1000000.0,0.35,6.0,3412409.18,3412409.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngacuibap,ngacuibap,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1914.0,2244.0,0.04,501270.0,0.0,30.0,9.0,0.0,1.0,0.02,70.0,1000000.0,0.35,6.0,3317734.66,3317734.66,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
duy2004.06,duy2004.06,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5649.0,125.6,0.04,501270.0,0.0,30.0,27.0,13.0,1.0,0.02,70.0,1000000.0,0.35,6.0,3029188.67,3029188.67,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
quangthai150990,quangthai150990,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2062.0,180.2,0.04,501270.0,0.0,30.0,1.0,4.0,1.0,0.02,70.0,1000000.0,0.35,6.0,3028694.48,3028694.48,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
sshinnosukee,sshinnosukee,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,22400.0,1506.3333333333333,0.04,501270.0,0.0,30.0,9.0,0.0,1.0,0.02,70.0,1000000.0,0.35,6.0,3024789.9,3024789.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hana_3689,hana_3689,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,155700.0,1218.3846153846155,0.04,501270.0,0.0,30.0,13.0,0.0,1.0,0.02,70.0,3892500.0,0.35,5.0,2993174.72,2993174.72,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuong_phuong999,phuong_phuong999,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,43500.0,1882.0,0.04,501270.0,0.0,30.0,10.0,0.0,1.0,0.02,70.0,1087500.0,0.35,5.0,2968166.89,2968166.89,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thunganvlog,thunganvlog,La Roche-Posay Việt Nam,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1481.0,487.15384615384613,0.04,501270.0,0.0,30.0,38.0,1.0,1.0,0.02,70.0,1000000.0,0.35,5.0,2884614.04,2884614.04,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
cuongbanhang0,cuongbanhang0,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,15400.0,0.0,0.04,390410.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,1000000.0,0.35,4016.0,1568037907.76,1568037907.76,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
uaanhbi,uaanhbi,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6391.0,0.0,0.04,390410.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,1000000.0,0.35,120.0,46849484.43,46849484.43,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuyngareview99,thuyngareview99,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5015.0,925.0,0.04,390410.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,1000000.0,0.35,44.0,17233559.25,17233559.25,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
parila_tmv,parila_tmv,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,243900.0,57609.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,6097500.0,0.35,36.0,14408645.19,14408645.19,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shop1k.ne,shop1k.ne,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,73200.0,297096.5,0.04,390410.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,1830000.0,0.35,15.0,6102549.13,6102549.13,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngagiadung12,ngagiadung12,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3551.0,872.5,0.04,390410.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,1000000.0,0.35,6.0,2631578.95,2631578.95,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ttp07zz,ttp07zz,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2963.0,11773.0,0.04,390410.0,0.0,30.0,0.0,5.0,1.0,0.02,70.0,1000000.0,0.35,4.0,1686853.62,1686853.62,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
lambotrecon2025,lambotrecon2025,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5505.0,5803.714285714285,0.04,390410.0,0.0,30.0,0.0,21.0,1.0,0.02,70.0,1000000.0,0.35,2.0,1092804.0,1092804.0,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
quynhanh010,quynhanh010,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6775.0,6153.111111111111,0.04,390410.0,0.0,30.0,0.0,9.0,1.0,0.02,70.0,1000000.0,0.35,2.0,967992.38,967992.38,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
duongvedqe0,duongvedqe0,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6572.0,4146.7,0.04,390410.0,0.0,30.0,0.0,10.0,1.0,0.02,70.0,1000000.0,0.35,2.0,895903.39,895903.39,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuymipham613,thuymipham613,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2781.0,469.5925925925926,0.04,390410.0,0.0,30.0,0.0,27.0,5.0,0.02,70.0,1000000.0,0.35,1.0,750093.76,750093.76,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
.huongdang94,.huongdang94,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6628.0,15473.0,0.04,390410.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,1000000.0,0.35,1.0,714673.22,714673.22,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chipmunbap,chipmunbap,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2433.0,909.2307692307693,0.04,390410.0,0.0,30.0,0.0,26.0,1.0,0.02,70.0,1000000.0,0.35,1.0,570326.62,570326.62,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tiemnoidiatrung90,tiemnoidiatrung90,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,21600.0,2651.6666666666665,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,1.0,563587.72,563587.72,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
binhnguyen.2025,binhnguyen.2025,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6462.0,91.0,0.04,390410.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,1000000.0,0.35,1.0,540324.19,540324.19,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuongthuy6997,phuongthuy6997,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7381.0,5957.666666666667,0.04,390410.0,0.0,30.0,0.0,9.0,1.0,0.02,70.0,1000000.0,0.35,1.0,490686.02,490686.02,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thoitrangnunamshop,thoitrangnunamshop,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5354.0,2936.4285714285716,0.04,390410.0,0.0,30.0,0.0,28.0,1.0,0.02,70.0,1000000.0,0.35,0.0,385803.97,385803.97,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chamchi58,chamchi58,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7711.0,87990.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,347944.33,347944.33,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kiun689,kiun689,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3124.0,2546.0,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,313639.03,313639.03,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hoathan.79,hoathan.79,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4588.0,2259.6,0.04,390410.0,0.0,30.0,0.0,5.0,1.0,0.02,70.0,1000000.0,0.35,0.0,273057.37,273057.37,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
van19902345678910,van19902345678910,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3647.0,829.0,0.04,390410.0,0.0,30.0,0.0,44.0,1.0,0.02,70.0,1000000.0,0.35,0.0,264125.31,264125.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuongtocxinh1,phuongtocxinh1,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1356.0,1443.3636363636363,0.04,390410.0,0.0,30.0,0.0,11.0,1.0,0.02,70.0,1000000.0,0.35,0.0,222175.71,222175.71,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hiensanseo.94,hiensanseo.94,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2920.0,2353.4285714285716,0.04,390410.0,0.0,30.0,0.0,14.0,1.0,0.02,70.0,1000000.0,0.35,0.0,220625.68,220625.68,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chan.chan4200,chan.chan4200,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,11300.0,1377.6666666666667,0.04,390410.0,0.0,30.0,0.0,9.0,1.0,0.02,70.0,1000000.0,0.35,0.0,198106.59,198106.59,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thu91qb,thu91qb,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3266.0,814.1428571428571,0.04,390410.0,0.0,30.0,0.0,14.0,1.0,0.02,70.0,1000000.0,0.35,0.0,198074.48,198074.48,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
trannie11200,trannie11200,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1913.0,3101.1,0.04,390410.0,0.0,30.0,0.0,10.0,1.0,0.02,70.0,1000000.0,0.35,0.0,189323.47,189323.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nanaphamspa,nanaphamspa,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1573.0,752.3255813953489,0.04,390410.0,0.0,30.0,0.0,43.0,1.0,0.02,70.0,1000000.0,0.35,0.0,160628.85,160628.85,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tienkhoa1603,tienkhoa1603,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2170.0,427.63157894736844,0.04,390410.0,0.0,30.0,0.0,19.0,1.0,0.02,70.0,1000000.0,0.35,0.0,157635.43,157635.43,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopbaoanh8386,shopbaoanh8386,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3755.0,1914.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,141132.95,141132.95,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dogiadung_megau,dogiadung_megau,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2312.0,2319.6666666666665,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,141076.29,141076.29,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
temgaomebap,temgaomebap,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1932.0,831.8,0.04,390410.0,0.0,30.0,0.0,5.0,1.0,0.02,70.0,1000000.0,0.35,0.0,133604.03,133604.03,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuongday2897,phuongday2897,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,21100.0,3554.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,108101.83,108101.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tuyetgiangaytho,tuyetgiangaytho,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3733.0,776.5714285714286,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,108006.66,108006.66,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mebopreview68,mebopreview68,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1684.0,412.46666666666664,0.04,390410.0,0.0,30.0,0.0,15.0,1.0,0.02,70.0,1000000.0,0.35,0.0,105052.73,105052.73,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
emareviewmoingay,emareviewmoingay,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6883.0,1099.0,0.04,390410.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,1000000.0,0.35,0.0,93074.75,93074.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
stylefashions1221,stylefashions1221,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,37800.0,1384.142857142857,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,81132.63,81132.63,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuy.khenh.0210,thuy.khenh.0210,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3543.0,571.8,0.04,390410.0,0.0,30.0,0.0,15.0,1.0,0.02,70.0,1000000.0,0.35,0.0,79577.39,79577.39,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
taphoamebong568,taphoamebong568,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7661.0,1133.75,0.04,390410.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,1000000.0,0.35,0.0,78018.49,78018.49,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nhanhyeu1986,nhanhyeu1986,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3169.0,2560.0,0.04,390410.0,0.0,30.0,0.0,6.0,1.0,0.02,70.0,1000000.0,0.35,0.0,76545.93,76545.93,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
taphoanhangan68,taphoanhangan68,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1434.0,682.0,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,75070.72,75070.72,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kieu_bao_ngoc.88888,kieu_bao_ngoc.88888,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4303.0,288.85714285714283,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,73523.71,73523.71,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopthoctit,shopthoctit,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1755.0,1270.3333333333333,0.04,390410.0,0.0,30.0,0.0,6.0,1.0,0.02,70.0,1000000.0,0.35,0.0,69094.73,69094.73,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
giadungtienich1260,giadungtienich1260,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3575.0,981.0,0.04,390410.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,1000000.0,0.35,0.0,69055.24,69055.24,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thudinh6880,thudinh6880,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2590.0,191.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,69008.63,69008.63,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopmevabe521,shopmevabe521,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2392.0,218.5,0.04,390410.0,0.0,30.0,0.0,20.0,1.0,0.02,70.0,1000000.0,0.35,0.0,67538.15,67538.15,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopcaigicungcols,shopcaigicungcols,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7219.0,719.3333333333334,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,66007.4,66007.4,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tientien_thanhly,tientien_thanhly,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1298.0,923.4285714285714,0.04,390410.0,0.0,30.0,0.0,7.0,1.0,0.02,70.0,1000000.0,0.35,0.0,60050.41,60050.41,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tony.store08,tony.store08,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,886.0,368.14285714285717,0.04,390410.0,0.0,30.0,0.0,28.0,1.0,0.02,70.0,1000000.0,0.35,0.0,58580.37,58580.37,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
moitapxaykenh.03,moitapxaykenh.03,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,650.0,245.66666666666666,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,54005.04,54005.04,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
my230502,my230502,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,26300.0,605.1666666666666,0.04,390410.0,0.0,30.0,0.0,6.0,1.0,0.02,70.0,1000000.0,0.35,0.0,49545.92,49545.92,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mydiemgiadung,mydiemgiadung,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1044.0,424.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,48006.0,48006.0,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
m.hoa.em.chip,m.hoa.em.chip,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1574.0,424.6666666666667,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,45075.02,45075.02,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shop_ngoc_dong_nat,shop_ngoc_dong_nat,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2452.0,2387.478260869565,0.04,390410.0,0.0,30.0,0.0,23.0,1.0,0.02,70.0,1000000.0,0.35,0.0,45071.06,45071.06,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
loanleo96,loanleo96,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,265.0,388.1666666666667,0.04,390410.0,0.0,30.0,0.0,6.0,1.0,0.02,70.0,1000000.0,0.35,0.0,45037.99,45037.99,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuong2004k,phuong2004k,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6238.0,2250.25,0.04,390410.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,1000000.0,0.35,0.0,43533.31,43533.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
simbi95,simbi95,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1315.0,680.3333333333334,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,42039.6,42039.6,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
anan90658,anan90658,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1901.0,379.0,0.04,390410.0,0.0,30.0,0.0,11.0,1.0,0.02,70.0,1000000.0,0.35,0.0,40578.32,40578.32,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
m.2.con.tp.xy.knh78,m.2.con.tp.xy.knh78,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2604.0,1351.3,0.04,390410.0,0.0,30.0,0.0,40.0,1.0,0.02,70.0,1000000.0,0.35,0.0,40548.66,40548.66,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
sonvuive2,sonvuive2,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3096.0,446.0,0.04,390410.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,1000000.0,0.35,0.0,39004.02,39004.02,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hang19_hb,hang19_hb,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,21500.0,261.6842105263158,0.04,390410.0,0.0,30.0,0.0,19.0,1.0,0.02,70.0,1000000.0,0.35,0.0,37533.2,37533.2,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hanbeauty92,hanbeauty92,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,8522.0,262.3333333333333,0.04,390410.0,0.0,30.0,0.0,6.0,1.0,0.02,70.0,1000000.0,0.35,0.0,36051.27,36051.27,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
taphoamebo996,taphoamebo996,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,688.0,235.36363636363637,0.04,390410.0,0.0,30.0,0.0,11.0,1.0,0.02,70.0,1000000.0,0.35,0.0,36044.92,36044.92,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
santu1k,santu1k,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7383.0,3645.3333333333335,0.04,390410.0,0.0,30.0,0.0,15.0,1.0,0.02,70.0,1000000.0,0.35,0.0,36040.81,36040.81,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thu.hoai.clothing,thu.hoai.clothing,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,869.0,346.3333333333333,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,31536.07,31536.07,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
minhanh08455,minhanh08455,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2319.0,1042.1875,0.04,390410.0,0.0,30.0,0.0,16.0,1.0,0.02,70.0,1000000.0,0.35,0.0,30021.9,30021.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
taphoaquyenquyen.22,taphoaquyenquyen.22,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3545.0,624.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,30003.75,30003.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
24.bt,24.bt,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,40200.0,1009.3333333333334,0.04,390410.0,0.0,30.0,0.0,9.0,1.0,0.02,70.0,1005000.0,0.35,0.0,27042.78,27042.78,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
xuxuclothes,xuxuclothes,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3473.0,24631.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,27041.74,27041.74,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hangnishop.69,hangnishop.69,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,957.0,521.75,0.04,390410.0,0.0,30.0,0.0,8.0,1.0,0.02,70.0,1000000.0,0.35,0.0,27032.49,27032.49,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
gianggiadung123,gianggiadung123,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2049.0,429.2,0.04,390410.0,0.0,30.0,0.0,10.0,1.0,0.02,70.0,1000000.0,0.35,0.0,25528.5,25528.5,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vy.thao.doan99,vy.thao.doan99,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4574.0,514.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,24022.63,24022.63,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hunggiaydep0,hunggiaydep0,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5570.0,218.66666666666666,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,24019.32,24019.32,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
goitolawihgc2,goitolawihgc2,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3563.0,497.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,24003.0,24003.0,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
meken289,meken289,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,667.0,1100.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,22543.51,22543.51,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thazh.trucc,thazh.trucc,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,943.0,597.0,0.04,390410.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,0.0,22543.51,22543.51,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
bangtan_01306,bangtan_01306,SmileeExtra & SeeMee,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,12600.0,326.6666666666667,0.04,390410.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,0.0,21005.08,21005.08,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
